Date,Account ID,Invoice/CM #,Line Description,Debit Amnt,Credit Amnt,Name,Sales Rep Name,Qty,Item ID,Item Description,Sku_type,Principal
3/29/23,1200,COL23-03C-0499,Cost of sales,,"2,864.16",BLUE STAR (COGON),DAN BORJA JR. (CDO),3,816,GUMBALL 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,JUMBO REG. JAR 100PCSX12,,"3,888.00",BLUE STAR (COGON),DAN BORJA JR. (CDO),3,979,JUMBO REG. JAR 100PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0499,JUMBO CHERRI JAR 100PCSX12,,"3,888.00",BLUE STAR (COGON),DAN BORJA JR. (CDO),3,710,JUMBO CHERRI JAR 100PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"3,499.47",,BLUE STAR (COGON),DAN BORJA JR. (CDO),3,710,JUMBO CHERRI JAR 100PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"3,499.47",BLUE STAR (COGON),DAN BORJA JR. (CDO),3,710,JUMBO CHERRI JAR 100PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0499,JUMBO EASTER EGG GUMBALL 120PCSX12,,"2,592.00",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,145,JUMBO EASTER EGG 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0499,BLOWEE TATTOO GUM 25PCSX40,,"1,535.76",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,1087,BLOWEE TATTOO 25PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"1,301.92",,BLUE STAR (COGON),DAN BORJA JR. (CDO),2,1087,BLOWEE TATTOO 25PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"1,301.92",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,1087,BLOWEE TATTOO 25PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,FROOTY RAINBOW POP 25PCSX40,,"1,250.64",BLUE STAR (COGON),DAN BORJA JR. (CDO),1,865,FROOTY RAINBOW POP 25PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"1,000.00",,BLUE STAR (COGON),DAN BORJA JR. (CDO),1,865,FROOTY RAINBOW POP 25PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"1,000.00",BLUE STAR (COGON),DAN BORJA JR. (CDO),1,865,FROOTY RAINBOW POP 25PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,FROOTY CHOCOLICIOUS 20PCSX50,,"1,215.00",BLUE STAR (COGON),DAN BORJA JR. (CDO),1,868,FROOTY CHOCOLICIOUS 20PCSX50,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,940,,BLUE STAR (COGON),DAN BORJA JR. (CDO),1,868,FROOTY CHOCOLICIOUS 20PCSX50,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,940,BLUE STAR (COGON),DAN BORJA JR. (CDO),1,868,FROOTY CHOCOLICIOUS 20PCSX50,Case,CIFPI
3/29/23,4000,COL23-03C-0499,FROOTY BUBBLE POP 25PCSX40,,"5,158.08",BLUE STAR (COGON),DAN BORJA JR. (CDO),4,829,FROOTY BUBBLE POP 25PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,FROOTY CHOCO POP 25PCSX40,,"2,501.28",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,863,FROOTY CHOCO POP 25PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"1,892.00",,BLUE STAR (COGON),DAN BORJA JR. (CDO),2,863,FROOTY CHOCO POP 25PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"1,892.00",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,863,FROOTY CHOCO POP 25PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,FRUTOS 50PCSX40,,"8,553.60",BLUE STAR (COGON),DAN BORJA JR. (CDO),6,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"6,780.96",,BLUE STAR (COGON),DAN BORJA JR. (CDO),6,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"6,780.96",BLUE STAR (COGON),DAN BORJA JR. (CDO),6,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,FRUTOS MILK TEA 50PCSX40,,"2,851.20",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,1086,FRUTOS MILK TEA 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"2,222.30",,BLUE STAR (COGON),DAN BORJA JR. (CDO),2,1086,FRUTOS MILK TEA 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"2,222.30",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,1086,FRUTOS MILK TEA 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,CHOCO JOY 50PCSX40,,"2,890.08",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,809,CHOCO JOY 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"2,268.08",,BLUE STAR (COGON),DAN BORJA JR. (CDO),2,809,CHOCO JOY 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"2,268.08",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,809,CHOCO JOY 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,POTCHI GUMMY WORMS JAR 120PCSX12,,"6,130.10",BLUE STAR (COGON),DAN BORJA JR. (CDO),5,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"4,708.85",,BLUE STAR (COGON),DAN BORJA JR. (CDO),5,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"4,708.85",BLUE STAR (COGON),DAN BORJA JR. (CDO),5,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0499,POTCHI HOOLA HOOP JAR 120PCX12,,"6,130.10",BLUE STAR (COGON),DAN BORJA JR. (CDO),5,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"4,708.85",,BLUE STAR (COGON),DAN BORJA JR. (CDO),5,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"4,708.85",BLUE STAR (COGON),DAN BORJA JR. (CDO),5,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0499,POTCHI STRAWBERRY 50PCSX40,,"14,839.20",BLUE STAR (COGON),DAN BORJA JR. (CDO),10,890,POTCHI STRAWBERRY 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"11,527.60",,BLUE STAR (COGON),DAN BORJA JR. (CDO),10,890,POTCHI STRAWBERRY 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"11,527.60",BLUE STAR (COGON),DAN BORJA JR. (CDO),10,890,POTCHI STRAWBERRY 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,POTCHI ORANGE PASTILLE 50PCSX40,,"1,483.92",BLUE STAR (COGON),DAN BORJA JR. (CDO),1,1071,POTCHI ORANGE 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"1,089.36",,BLUE STAR (COGON),DAN BORJA JR. (CDO),1,1071,POTCHI ORANGE 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"1,089.36",BLUE STAR (COGON),DAN BORJA JR. (CDO),1,1071,POTCHI ORANGE 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,CIOCO LUVLOV CHOCO BALLS 24PCSX40,,"2,034.72",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,641,CIOCO LUVLOV CHOCO BALLS 24X40,Case,CIFPI
3/29/23,5000,COL23-03C-0499,Cost of sales,"1,781.16",,BLUE STAR (COGON),DAN BORJA JR. (CDO),2,641,CIOCO LUVLOV CHOCO BALLS 24X40,Case,CIFPI
3/29/23,1200,COL23-03C-0499,Cost of sales,,"1,781.16",BLUE STAR (COGON),DAN BORJA JR. (CDO),2,641,CIOCO LUVLOV CHOCO BALLS 24X40,Case,CIFPI
3/29/23,4000,COL23-03C-0499,COLUMBIA DISCOUNT,957.39,,BLUE STAR (COGON),DAN BORJA JR. (CDO),"95,738.80",DSC1,DISCOUNT,Case,CIFPI
3/29/23,4000,COL23-03C-0499,COLUMBIA DISCOUNT,947.81,,BLUE STAR (COGON),DAN BORJA JR. (CDO),"94,781.41",DSC1,DISCOUNT,Case,CIFPI
3/29/23,1100,COL23-03C-0499,BLUE STAR (COGON),"93,833.60",,BLUE STAR (COGON),DAN BORJA JR. (CDO),,,,Case,CIFPI
3/30/23,4000,COL23-03C-0497,V FRESH WINTER 50PCSX40,,"7,790.60",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,5,988,V FRESH WINTER 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"6,138.35",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,5,988,V FRESH WINTER 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"6,138.35",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,5,988,V FRESH WINTER 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,V FRESH SPEARMINT 50PCSX40,,"3,116.24",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1018,V FRESH SPEARMINT 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"2,305.52",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1018,V FRESH SPEARMINT 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"2,305.52",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1018,V FRESH SPEARMINT 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,ICOOL MENTHOLATED GUM 50PCSX40,,"3,116.24",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,975,ICOOL MENTHOL GUM 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"2,333.76",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,975,ICOOL MENTHOL GUM 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"2,333.76",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,975,ICOOL MENTHOL GUM 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,ICOOL CHERRYMINT GUM 50PCSX40,,"1,558.12",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,1017,ICOOL CHERRY MINT GUM 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"1,141.24",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,1017,ICOOL CHERRY MINT GUM 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"1,141.24",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,1017,ICOOL CHERRY MINT GUM 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,PINTOORA GUMBALL 25PCSX40,,"2,239.34",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,877,PINTOORA GUMBALL 25PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,YAKEE! SUPER ASIM GUMBALL 25PCSX40,,"2,239.34",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,876,YAKEE! SUPER ASIM 25PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"2,005.90",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,876,YAKEE! SUPER ASIM 25PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"2,005.90",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,876,YAKEE! SUPER ASIM 25PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,GUMBALL 50PCSX40,,"2,239.34",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,816,GUMBALL 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"1,909.44",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,816,GUMBALL 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"1,909.44",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,816,GUMBALL 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,SUPER BUBBLE 40PCSX40,,"3,072.14",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,832,SUPER BUBBLE 40PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"2,276.64",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,832,SUPER BUBBLE 40PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"2,276.64",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,832,SUPER BUBBLE 40PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FROOTY RAINBOW POP 25PCSX40,,"2,655.74",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,865,FROOTY RAINBOW POP 25PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"2,000.00",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,865,FROOTY RAINBOW POP 25PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"2,000.00",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,865,FROOTY RAINBOW POP 25PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FROOTY CHOCOLICIOUS 20PCSX50,,"2,551.50",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,868,FROOTY CHOCOLICIOUS 20PCSX50,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"1,880.00",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,868,FROOTY CHOCOLICIOUS 20PCSX50,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"1,880.00",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,868,FROOTY CHOCOLICIOUS 20PCSX50,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FROOTY BUBBLE POP 25PCSX40,,"2,708.00",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,829,FROOTY BUBBLE POP 25PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FROOTY CHOCO POP 25PCSX40,,"2,655.74",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,863,FROOTY CHOCO POP 25PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"1,892.00",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,863,FROOTY CHOCO POP 25PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"1,892.00",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,863,FROOTY CHOCO POP 25PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FROOTY PINTOORA POP 20PCSX50,,"2,551.50",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,719,FROOTY PINTOORA POP 20PCSX50,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"1,880.00",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,719,FROOTY PINTOORA POP 20PCSX50,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"1,880.00",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,719,FROOTY PINTOORA POP 20PCSX50,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FROOTY TWIN POP 20PCSX50,,"2,551.50",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,725,FROOTY TWIN POP 20PCSX50,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FROOTY MILKY POP 20PCSX32,,"2,533.60",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1085,FROOTY MILKY POP 20PCSX32,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"1,991.04",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1085,FROOTY MILKY POP 20PCSX32,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"1,991.04",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1085,FROOTY MILKY POP 20PCSX32,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FROOTY CHOCO FUDGE 20PCSx32,,"2,533.60",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1170,FROOTY CHOCO FUDGE 20PCSx32,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FRUTOS 50PCSX40,,"4,490.64",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,830,FRUTOS 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"3,390.48",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,830,FRUTOS 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"3,390.48",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,830,FRUTOS 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FRUTOS SAMPALOK 50PCSX40,,"2,993.76",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1081,FRUTOS SAMPALOK 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"2,222.30",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1081,FRUTOS SAMPALOK 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"2,222.30",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,1081,FRUTOS SAMPALOK 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FRUTOS TROPICAL FRUIT 50PCSX40,,"4,490.64",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,907,FRUTOS TROPICAL FRUIT 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,FRUTOS DOUBLICIOUS 50PCSX40,,"4,490.64",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,878,FRUTOS DOUBLICIOUS 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,CHOCO JOY 50PCSX40,,"4,551.87",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,809,CHOCO JOY 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"3,402.12",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,809,CHOCO JOY 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"3,402.12",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,809,CHOCO JOY 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,CHAMPI CHOCO 50PCSX40,,"4,551.87",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,971,CHAMPI CHOCO 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"3,402.12",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,971,CHAMPI CHOCO 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"3,402.12",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,971,CHAMPI CHOCO 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,POTCHI GUMMY WORMS JAR 120PCSX12,,"1,287.32",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,941.77,,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,941.77,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/30/23,4000,COL23-03C-0497,POTCHI GUMMI POP JAR 120PCSX12,,"1,287.32",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,111,POTCHI GUMMI POP JAR 120PCSX12,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,941.77,,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,111,POTCHI GUMMI POP JAR 120PCSX12,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,941.77,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,111,POTCHI GUMMI POP JAR 120PCSX12,Case,CIFPI
3/30/23,4000,COL23-03C-0497,POTCHI HOOLA HOOP JAR 120PCX12,,"1,287.32",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,941.77,,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,941.77,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/30/23,4000,COL23-03C-0497,POTCHI STRAWBERRY 50PCSX40,,"1,558.12",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,890,POTCHI STRAWBERRY 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"1,152.76",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,890,POTCHI STRAWBERRY 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"1,152.76",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,890,POTCHI STRAWBERRY 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,BUTTERKIST 50PCSX40,,"4,490.64",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,837,BUTTERKIST 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"3,263.04",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,837,BUTTERKIST 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"3,263.04",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,3,837,BUTTERKIST 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,MONAMI STRAWBERRY&CREAM 50PCSX40,,"2,871.28",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,965,MONAMI STRW&CREAM 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"2,222.30",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,965,MONAMI STRW&CREAM 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"2,222.30",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,965,MONAMI STRW&CREAM 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,I MILK 50PCSX40,,"2,993.76",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,930,IMILK 50PCSX40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"2,060.00",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,930,IMILK 50PCSX40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"2,060.00",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,930,IMILK 50PCSX40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,KOKOLA STRW BARKADA SIZE 56G 10PCSX10,,"2,653.56",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,5606,KOKOLA STRW B.SIZE 10PCSX10,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"1,654.24",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,5606,KOKOLA STRW B.SIZE 10PCSX10,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"1,654.24",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,5606,KOKOLA STRW B.SIZE 10PCSX10,Case,CIFPI
3/30/23,4000,COL23-03C-0497,KOKOLA CHOCO BARKADA SIZE 56G 10PCSX10,,"2,653.56",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,5608,KOKOLA CHOCO B.SIZE 10PCSX10,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,"1,654.24",,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,5608,KOKOLA CHOCO B.SIZE 10PCSX10,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,"1,654.24",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,2,5608,KOKOLA CHOCO B.SIZE 10PCSX10,Case,CIFPI
3/30/23,4000,COL23-03C-0497,CIOCO LUVLOV CHOCO BALLS 24PCSX40,,"1,078.02",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,641,CIOCO LUVLOV CHOCO BALLS 24X40,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,890.58,,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,641,CIOCO LUVLOV CHOCO BALLS 24X40,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,890.58,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,641,CIOCO LUVLOV CHOCO BALLS 24X40,Case,CIFPI
3/30/23,4000,COL23-03C-0497,CHOCQUIK FIVE 10PCSX20,,"1,300.11",DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,849,CHOCQUIK FIVE 10PCSX20,Case,CIFPI
3/30/23,5000,COL23-03C-0497,Cost of sales,959.25,,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,849,CHOCQUIK FIVE 10PCSX20,Case,CIFPI
3/30/23,1200,COL23-03C-0497,Cost of sales,,959.25,DL BONITA STORE 2 (MAMBAJAO),JONATHAN AMIHAN,1,849,CHOCQUIK FIVE 10PCSX20,Case,CIFPI
